temp,atemp,hum,windspeed,casual,registered,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,cnt
0.74,0.697,0.7,0.2239,42,374,summer,2012,September,16,0,Thursday,1,Clear,416
0.7,0.6515,0.58,0.2239,47,97,summer,2011,July,0,0,Sunday,0,Clear,144
0.3,0.2879,0.56,0.2537,4,56,fall,2012,November,22,0,Wednesday,1,Light Snow,60
0.32,0.303,0.66,0.2239,2,13,fall,2012,October,3,0,Saturday,0,Clear,15
0.76,0.7121,0.62,0.1045,78,438,summer,2012,July,19,0,Wednesday,1,Mist,516
0.18,0.1818,0.43,0.194,1,87,winter,2011,January,7,0,Wednesday,1,Clear,88
0.24,0.2424,0.75,0.1642,0,16,winter,2012,February,7,0,Sunday,0,Mist,16
0.4,0.4091,0.87,0.3582,7,38,spring,2011,April,8,0,Saturday,0,Light Snow,45
0.7,0.2424,0.58,0.1045,58,320,summer,2012,August,9,0,Friday,1,Clear,378
0.74,0.7121,0.79,0.1642,31,216,summer,2011,June,21,0,Wednesday,1,Clear,247
0.26,0.303,0.81,0.0,11,51,fall,2011,December,2,0,Sunday,0,Clear,62
0.2,0.197,0.69,0.2239,2,5,winter,2011,January,1,0,Friday,1,Mist,7
0.36,0.3485,0.53,0.2239,58,182,fall,2011,October,11,0,Sunday,0,Clear,240
0.44,0.4394,1.0,0.2239,12,27,winter,2011,March,14,0,Sunday,0,Light Snow,39
0.6,0.5152,0.94,0.194,2,8,spring,2011,May,2,0,Tuesday,1,Mist,10
0.52,0.5,0.94,0.2239,61,122,spring,2012,March,12,0,Saturday,0,Light Snow,183
0.34,0.3485,1.0,0.1045,0,8,winter,2011,March,1,0,Friday,1,Light Snow,8
0.3,0.303,0.56,0.1642,20,116,fall,2012,December,10,0,Wednesday,1,Mist,136
0.34,0.3333,0.76,0.1642,1,49,fall,2012,December,20,0,Thursday,1,Light Snow,50
0.4,0.4091,0.82,0.4179,3,18,spring,2011,April,7,0,Saturday,0,Mist,21
0.44,0.4394,0.44,0.4179,0,10,winter,2011,March,6,0,Saturday,0,Clear,10
0.36,0.3485,0.87,0.1343,42,215,fall,2012,December,10,0,Sunday,0,Mist,257
0.6,0.5758,0.78,0.1642,5,30,spring,2012,June,0,0,Tuesday,1,Mist,35
0.56,0.5303,0.52,0.4179,14,48,fall,2011,October,23,0,Sunday,0,Clear,62
0.4,0.4091,0.43,0.2537,5,115,spring,2012,April,6,0,Friday,1,Clear,120
0.36,0.3636,0.57,0.1045,19,377,fall,2011,December,17,0,Wednesday,1,Mist,396
0.6,0.5,1.0,0.1045,6,14,fall,2011,September,2,0,Friday,1,Mist,20
0.24,0.197,0.6,0.4179,1,4,winter,2011,January,5,0,Friday,1,Clear,5
0.46,0.4545,0.77,0.1045,9,292,fall,2011,October,7,0,Wednesday,1,Clear,301
0.46,0.4545,0.94,0.1642,17,229,fall,2011,November,7,0,Monday,1,Mist,246
0.54,0.5152,0.32,0.5224,179,209,spring,2011,April,15,0,Sunday,0,Clear,388
0.24,0.2273,0.7,0.2537,18,218,winter,2012,January,9,0,Wednesday,1,Clear,236
0.48,0.4697,0.29,0.0,125,95,fall,2012,November,14,1,Thursday,0,Clear,220
0.34,0.3333,0.76,0.1642,3,151,fall,2012,October,7,1,Monday,0,Mist,154
0.24,0.2879,0.81,0.0,0,20,fall,2012,November,6,0,Friday,1,Clear,20
0.36,0.3333,0.76,0.2836,7,35,spring,2011,April,13,0,Friday,1,Light Snow,42
0.7,0.6515,0.61,0.2985,32,127,spring,2011,June,15,0,Thursday,1,Mist,159
0.74,0.6667,0.48,0.194,83,273,summer,2012,August,21,0,Thursday,1,Clear,356
0.6,0.5455,0.88,0.1343,6,148,fall,2012,October,13,0,Tuesday,1,Mist,154
0.36,0.3788,0.66,0.0,3,104,fall,2011,December,22,0,Tuesday,1,Mist,107
0.8,0.7121,0.36,0.0,109,723,summer,2012,August,18,0,Thursday,1,Clear,832
0.28,0.3182,0.65,0.0,0,32,fall,2012,November,0,0,Friday,1,Clear,32
0.66,0.6212,0.65,0.2239,1,11,summer,2012,July,3,0,Wednesday,1,Clear,12
0.6,0.6061,0.6,0.1642,55,208,summer,2011,September,16,0,Monday,1,Mist,263
0.72,0.6667,0.54,0.0,73,161,summer,2012,August,10,0,Thursday,1,Clear,234
0.2,0.2273,0.75,0.1045,1,0,winter,2011,January,3,0,Friday,1,Mist,1
0.44,0.4394,0.77,0.1343,5,6,fall,2011,October,1,0,Tuesday,1,Clear,11
0.3,0.303,0.56,0.1343,55,241,winter,2012,January,11,0,Saturday,0,Clear,296
0.48,0.4697,0.39,0.194,30,135,spring,2011,May,22,0,Thursday,1,Clear,165
0.42,0.4242,0.41,0.4179,42,179,fall,2012,November,11,0,Friday,1,Clear,221
0.44,0.4394,0.94,0.0,16,132,winter,2012,March,22,0,Friday,1,Mist,148
0.52,0.5,0.25,0.4179,24,150,winter,2012,February,15,0,Monday,1,Clear,174
0.36,0.3485,0.81,0.1343,5,37,spring,2012,April,1,0,Sunday,0,Mist,42
0.44,0.4394,0.72,0.2537,11,311,fall,2011,November,7,0,Monday,1,Clear,322
0.36,0.3485,0.57,0.194,46,171,fall,2012,December,13,0,Thursday,1,Mist,217
0.36,0.3333,0.53,0.3582,71,77,spring,2011,April,19,0,Saturday,0,Clear,148
0.56,0.5303,0.64,0.3582,7,15,fall,2011,November,0,0,Tuesday,1,Clear,22
0.76,0.7121,0.62,0.1642,51,297,summer,2012,July,9,0,Monday,1,Clear,348
0.36,0.3636,0.57,0.1045,50,137,spring,2012,March,10,0,Friday,1,Mist,187
0.9,0.7727,0.25,0.194,69,241,summer,2012,July,14,0,Tuesday,1,Clear,310
0.32,0.3333,0.7,0.0896,0,3,spring,2012,April,3,0,Wednesday,1,Clear,3
0.82,0.7879,0.56,0.2985,181,279,spring,2012,May,15,1,Monday,0,Clear,460
0.76,0.6818,0.4,0.0896,94,151,summer,2012,August,11,0,Monday,1,Clear,245
0.5,0.4848,0.59,0.0,14,5,winter,2012,March,2,0,Thursday,1,Clear,19
0.2,0.2576,0.8,0.0,1,39,fall,2012,November,5,0,Friday,1,Clear,40
0.34,0.3333,0.87,0.1343,7,20,spring,2012,April,7,0,Sunday,0,Mist,27
0.68,0.6364,0.36,0.2836,265,421,spring,2012,June,13,0,Sunday,0,Clear,686
0.38,0.3939,0.82,0.0,1,15,winter,2011,December,5,0,Thursday,1,Clear,16
0.7,0.6364,0.3,0.4478,19,76,spring,2011,April,21,0,Monday,1,Mist,95
0.66,0.6061,0.78,0.0,1,20,summer,2011,June,5,0,Tuesday,1,Clear,21
0.3,0.2879,0.36,0.2239,3,12,winter,2012,February,3,0,Sunday,0,Mist,15
0.24,0.2424,0.93,0.1343,4,74,winter,2012,February,21,0,Saturday,0,Light Snow,78
0.64,0.6212,0.53,0.0,30,85,summer,2011,June,0,0,Sunday,0,Clear,115
0.66,0.6212,0.31,0.194,86,344,spring,2012,May,16,0,Thursday,1,Clear,430
0.42,0.4242,0.77,0.0,38,344,fall,2012,October,9,0,Wednesday,1,Mist,382
0.36,0.3485,0.66,0.1343,11,64,winter,2011,January,13,0,Sunday,0,Mist,75
0.64,0.6212,0.36,0.2239,202,446,fall,2012,September,16,0,Sunday,0,Clear,648
0.3,0.2879,0.81,0.2836,0,3,spring,2012,April,4,0,Monday,1,Light Snow,3
0.5,0.4848,0.77,0.1045,28,43,summer,2012,September,7,0,Sunday,0,Clear,71
0.6,0.5606,0.83,0.2239,6,188,spring,2012,June,6,0,Wednesday,1,Clear,194
0.7,0.6515,0.65,0.0896,70,222,spring,2012,June,12,0,Tuesday,1,Clear,292
0.22,0.2273,0.6,0.1343,12,138,winter,2011,March,9,0,Friday,1,Clear,150
0.3,0.2727,0.56,0.3284,7,111,winter,2011,March,19,0,Friday,1,Clear,118
0.72,0.6818,0.7,0.1642,160,179,summer,2011,September,18,0,Saturday,0,Clear,339
0.4,0.4091,0.28,0.5224,6,144,winter,2011,March,19,0,Wednesday,1,Clear,150
0.52,0.5,0.72,0.0,11,38,summer,2012,September,1,0,Friday,1,Clear,49
0.7,0.6667,0.74,0.1343,30,298,summer,2012,July,9,0,Wednesday,1,Mist,328
0.34,0.3333,0.49,0.1642,0,2,spring,2012,April,4,0,Saturday,0,Clear,2
0.66,0.6212,0.61,0.1642,110,221,spring,2011,May,15,0,Sunday,0,Mist,331
0.66,0.6061,0.83,0.0896,0,6,summer,2012,July,4,0,Tuesday,1,Clear,6
0.38,0.3939,0.87,0.1045,1,14,fall,2012,December,1,0,Monday,1,Mist,15
0.68,0.6364,0.61,0.1045,21,177,summer,2012,August,22,0,Thursday,1,Mist,198
0.76,0.7424,0.75,0.2239,94,745,summer,2012,September,18,0,Tuesday,1,Clear,839
0.68,0.6364,0.79,0.2239,39,53,summer,2011,July,8,0,Sunday,0,Clear,92
0.8,0.7121,0.41,0.2239,66,175,summer,2012,July,14,0,Wednesday,1,Clear,241
0.6,0.6212,0.56,0.1045,9,38,spring,2011,June,0,0,Thursday,1,Clear,47
0.76,0.6667,0.33,0.3284,39,138,summer,2011,July,13,0,Thursday,1,Clear,177
0.52,0.5,0.63,0.2537,1,4,summer,2012,September,3,0,Wednesday,1,Mist,5
0.52,0.5,0.34,0.3582,35,386,spring,2012,April,19,0,Monday,1,Clear,421
0.7,0.6667,0.74,0.1045,42,44,summer,2011,July,8,1,Monday,0,Clear,86
0.68,0.6364,0.54,0.2836,104,288,fall,2012,September,15,0,Friday,1,Mist,392
0.6,0.6212,0.46,0.2537,325,425,fall,2012,October,14,0,Saturday,0,Clear,750
0.36,0.3636,0.76,0.0896,3,28,fall,2011,November,0,0,Thursday,1,Clear,31
0.22,0.2273,0.55,0.194,7,98,fall,2011,December,19,0,Sunday,0,Clear,105
0.62,0.6212,0.41,0.1642,32,137,fall,2011,October,14,0,Tuesday,1,Mist,169
0.28,0.2727,0.52,0.2239,12,306,fall,2011,December,18,0,Thursday,1,Clear,318
0.46,0.4545,0.82,0.194,0,24,winter,2012,March,5,0,Tuesday,1,Mist,24
0.38,0.3939,0.29,0.4627,10,235,fall,2012,November,20,0,Thursday,1,Clear,245
0.36,0.3636,0.73,0.1045,15,505,winter,2012,February,8,0,Wednesday,1,Light Snow,520
0.58,0.5455,0.88,0.2537,3,12,summer,2012,July,6,0,Saturday,0,Light Snow,15
0.66,0.6212,0.69,0.0,13,63,summer,2012,August,0,0,Thursday,1,Clear,76
0.7,0.6515,0.7,0.2836,38,142,summer,2012,August,0,0,Saturday,0,Clear,180
0.62,0.5455,0.94,0.0896,1,4,spring,2012,May,2,0,Wednesday,1,Light Snow,5
0.44,0.4394,1.0,0.3284,6,95,winter,2011,December,16,0,Wednesday,1,Light Snow,101
0.58,0.5455,0.6,0.0,16,38,spring,2011,April,23,0,Monday,1,Light Snow,54
0.68,0.6364,0.69,0.2239,34,133,summer,2012,June,8,0,Saturday,0,Clear,167
0.14,0.1515,0.86,0.1343,0,1,winter,2011,January,2,0,Wednesday,1,Clear,1
0.6,0.5455,0.88,0.1343,16,147,fall,2012,October,14,0,Tuesday,1,Light Snow,163
0.5,0.4848,0.82,0.194,1,4,spring,2012,June,4,0,Tuesday,1,Light Snow,5
0.52,0.5,0.48,0.2836,46,120,fall,2011,October,11,0,Tuesday,1,Clear,166
0.5,0.4848,0.72,0.1343,31,163,fall,2012,September,20,0,Sunday,0,Light Snow,194
0.56,0.5303,0.6,0.1642,21,67,spring,2012,June,1,0,Sunday,0,Clear,88
0.58,0.5455,0.49,0.2836,44,391,fall,2012,December,16,0,Tuesday,1,Clear,435
0.16,0.1364,0.47,0.2985,2,36,winter,2012,January,23,0,Wednesday,1,Clear,38
0.28,0.2727,0.7,0.194,0,27,winter,2011,December,8,0,Saturday,0,Clear,27
0.66,0.6212,0.5,0.194,106,180,spring,2012,June,11,0,Friday,1,Clear,286
0.52,0.5,0.39,0.1343,56,534,fall,2012,September,19,0,Monday,1,Clear,590
0.02,0.0455,0.41,0.194,0,14,winter,2012,January,5,0,Wednesday,1,Clear,14
0.6,0.5909,0.69,0.1642,112,774,fall,2012,October,17,0,Thursday,1,Clear,886
0.72,0.6667,0.54,0.2239,47,99,spring,2011,April,14,0,Monday,1,Clear,146
0.32,0.3333,0.57,0.1045,1,19,winter,2012,January,3,0,Saturday,0,Clear,20
0.58,0.5455,0.56,0.0896,81,240,fall,2012,December,13,0,Monday,1,Clear,321
0.58,0.5455,0.46,0.0896,1,7,summer,2012,June,3,0,Wednesday,1,Clear,8
0.26,0.303,0.75,0.0,0,3,fall,2012,December,5,0,Saturday,0,Mist,3
0.34,0.3636,0.71,0.0,13,376,spring,2012,April,7,0,Wednesday,1,Clear,389
0.46,0.4545,0.77,0.2836,6,10,fall,2011,November,0,0,Monday,1,Clear,16
0.5,0.4848,0.59,0.5522,55,118,fall,2012,October,8,0,Sunday,0,Mist,173
0.42,0.4242,0.77,0.2985,3,25,fall,2012,October,3,0,Sunday,0,Clear,28
0.12,0.1364,0.39,0.1642,4,119,winter,2011,February,9,0,Wednesday,1,Clear,123
0.56,0.5303,0.73,0.0896,24,63,summer,2012,September,0,0,Friday,1,Clear,87
0.34,0.303,0.49,0.3284,6,83,fall,2012,November,1,0,Saturday,0,Mist,89
0.7,0.6515,0.7,0.194,55,397,summer,2012,July,20,0,Tuesday,1,Light Snow,452
0.7,0.6364,0.37,0.2537,213,458,summer,2012,September,17,0,Sunday,0,Clear,671
0.3,0.2879,0.61,0.194,0,6,fall,2011,November,3,1,Friday,0,Clear,6
0.34,0.3182,0.46,0.2239,19,162,winter,2012,January,18,0,Sunday,0,Clear,181
0.78,0.7424,0.62,0.0896,33,119,summer,2012,June,23,0,Saturday,0,Clear,152
0.44,0.4394,0.88,0.1642,21,700,fall,2012,December,8,0,Tuesday,1,Mist,721
0.24,0.2424,0.6,0.1343,7,15,winter,2012,March,4,0,Sunday,0,Clear,22
0.72,0.697,0.79,0.3582,226,340,summer,2012,July,16,0,Saturday,0,Mist,566
0.3,0.3333,0.7,0.0,46,224,winter,2012,February,11,0,Saturday,0,Clear,270
0.7,0.6515,0.7,0.0896,6,110,summer,2011,July,6,0,Thursday,1,Clear,116
0.36,0.3485,0.5,0.1343,0,2,winter,2012,March,3,0,Monday,1,Clear,2
0.68,0.6364,0.74,0.0,27,96,summer,2012,July,1,1,Wednesday,0,Clear,123
0.3,0.3182,0.49,0.1045,0,15,spring,2011,April,0,0,Wednesday,1,Clear,15
0.34,0.303,0.42,0.3284,1,3,winter,2011,February,2,1,Monday,0,Mist,4
0.44,0.4394,0.94,0.0,8,144,winter,2012,March,21,0,Friday,1,Mist,152
0.52,0.5,1.0,0.0896,68,180,spring,2011,May,13,0,Saturday,0,Light Snow,248
0.72,0.6515,0.42,0.194,62,549,summer,2011,August,17,0,Tuesday,1,Clear,611
0.6,0.5152,0.94,0.194,0,4,summer,2012,September,2,0,Tuesday,1,Light Snow,4
0.5,0.4848,1.0,0.0896,32,110,spring,2012,March,10,0,Thursday,1,Mist,142
0.22,0.2121,0.44,0.2239,4,21,spring,2011,March,2,0,Saturday,0,Clear,25
0.16,0.197,0.74,0.0896,0,2,winter,2011,January,2,0,Wednesday,1,Clear,2
0.42,0.4242,0.77,0.1045,25,69,fall,2011,October,22,0,Sunday,0,Clear,94
0.62,0.5758,0.83,0.1343,31,65,spring,2012,May,23,0,Sunday,0,Light Snow,96
0.5,0.4848,0.68,0.2537,0,1,spring,2011,June,3,0,Wednesday,1,Clear,1
0.64,0.5758,0.83,0.1343,1,5,summer,2011,September,5,0,Sunday,0,Clear,6
0.48,0.4697,0.69,0.194,37,156,fall,2012,October,11,0,Tuesday,1,Mist,193
0.54,0.5152,0.68,0.1642,54,169,winter,2012,March,21,0,Saturday,0,Clear,223
0.8,0.7273,0.46,0.194,151,222,summer,2011,August,16,0,Saturday,0,Clear,373
0.32,0.3485,0.39,0.0,1,9,spring,2011,March,1,0,Wednesday,1,Clear,10
0.22,0.2424,0.55,0.1045,2,39,fall,2011,December,2,0,Sunday,0,Clear,41
0.34,0.2879,0.87,0.6418,1,25,fall,2011,December,20,0,Wednesday,1,Light Snow,26
0.5,0.4848,0.23,0.2836,30,238,winter,2011,March,17,0,Wednesday,1,Clear,268
0.14,0.1515,0.5,0.1343,0,3,winter,2012,January,2,0,Thursday,1,Clear,3
0.36,0.3333,0.53,0.2537,15,92,winter,2011,March,13,0,Friday,1,Clear,107
0.34,0.3333,0.61,0.1642,2,146,fall,2012,November,6,0,Thursday,1,Clear,148
0.36,0.3636,0.71,0.1045,13,359,fall,2011,October,8,0,Monday,1,Mist,372
0.92,0.8182,0.31,0.194,53,168,summer,2012,July,13,0,Tuesday,1,Clear,221
0.22,0.2273,0.6,0.1343,3,85,winter,2012,January,6,0,Monday,1,Mist,88
0.2,0.197,0.47,0.2239,12,90,winter,2012,January,19,0,Saturday,0,Clear,102
0.24,0.2424,0.7,0.1642,1,8,spring,2011,April,3,0,Saturday,0,Clear,9
0.6,0.6212,0.43,0.1642,61,262,fall,2012,October,12,0,Monday,1,Mist,323
0.78,0.6818,0.33,0.0,32,82,summer,2011,July,10,0,Wednesday,1,Clear,114
0.74,0.6818,0.62,0.194,40,169,summer,2012,July,22,0,Monday,1,Clear,209
0.3,0.2727,0.56,0.3582,1,2,winter,2012,March,3,0,Wednesday,1,Clear,3
0.24,0.2879,0.48,0.0,1,60,winter,2011,February,22,0,Wednesday,1,Clear,61
0.5,0.4848,0.82,0.194,2,7,fall,2012,October,5,0,Saturday,0,Mist,9
0.56,0.5303,0.68,0.1045,0,6,spring,2011,June,4,0,Thursday,1,Mist,6
0.3,0.3182,1.0,0.0896,0,26,winter,2012,January,5,0,Tuesday,1,Mist,26
0.46,0.4545,0.28,0.1343,24,214,spring,2012,April,21,0,Monday,1,Clear,238
0.44,0.4394,0.41,0.3582,98,143,winter,2011,March,17,0,Sunday,0,Clear,241
0.7,0.6364,0.45,0.2985,24,97,spring,2012,April,23,1,Monday,0,Clear,121
0.58,0.5455,0.68,0.1343,35,348,summer,2012,September,9,0,Friday,1,Clear,383
0.32,0.3182,0.87,0.1642,4,254,winter,2012,February,19,0,Thursday,1,Mist,258
0.58,0.5455,0.78,0.194,67,150,spring,2012,May,22,0,Saturday,0,Mist,217
0.26,0.2576,0.38,0.1642,12,74,winter,2011,January,16,0,Thursday,1,Clear,86
0.56,0.5303,0.64,0.1343,57,360,summer,2012,September,20,0,Thursday,1,Clear,417
0.22,0.2727,0.64,0.0,0,2,winter,2011,March,4,0,Tuesday,1,Clear,2
0.72,0.697,0.79,0.1045,39,152,summer,2012,September,13,0,Thursday,1,Mist,191
0.62,0.6061,0.65,0.194,29,232,spring,2011,June,9,0,Thursday,1,Mist,261
0.5,0.4848,0.88,0.0896,29,86,spring,2011,May,22,0,Sunday,0,Clear,115
0.28,0.2576,0.61,0.3284,0,3,winter,2012,March,4,0,Wednesday,1,Clear,3
0.76,0.7121,0.62,0.0,69,214,summer,2012,August,12,0,Monday,1,Clear,283
0.2,0.2576,0.93,0.0,1,78,winter,2012,January,21,0,Monday,1,Mist,79
0.14,0.1818,0.93,0.0896,0,13,winter,2012,January,3,0,Saturday,0,Light Snow,13
0.16,0.197,0.59,0.0896,3,53,winter,2011,January,21,0,Monday,1,Light Snow,56
0.6,0.5606,0.83,0.1343,0,7,fall,2012,September,3,0,Friday,1,Mist,7
0.36,0.3485,0.57,0.1343,18,147,fall,2012,October,22,0,Wednesday,1,Clear,165
0.34,0.303,0.25,0.2985,24,80,spring,2011,March,13,0,Tuesday,1,Clear,104
0.24,0.2121,0.41,0.2836,29,75,winter,2011,January,12,0,Sunday,0,Clear,104
0.46,0.4545,0.63,0.0,19,176,fall,2012,October,21,0,Tuesday,1,Clear,195
0.3,0.3333,0.7,0.0,14,303,fall,2012,December,9,0,Thursday,1,Mist,317
0.42,0.4242,1.0,0.2985,0,35,winter,2011,February,15,0,Monday,1,Light Snow,35
0.34,0.3182,0.66,0.2239,1,4,spring,2011,May,2,0,Thursday,1,Clear,5
0.36,0.3485,0.27,0.1343,10,145,winter,2012,February,15,0,Monday,1,Clear,155
0.48,0.4697,0.55,0.2537,68,265,spring,2011,April,18,0,Thursday,1,Clear,333
0.42,0.4242,0.41,0.2985,176,288,winter,2012,March,13,0,Sunday,0,Clear,464
0.8,0.7576,0.55,0.1045,198,206,summer,2011,July,12,0,Sunday,0,Clear,404
0.3,0.2879,0.65,0.194,3,318,winter,2012,February,7,0,Wednesday,1,Mist,321
0.36,0.3485,0.76,0.1642,13,49,spring,2012,April,1,0,Sunday,0,Mist,62
0.56,0.5303,0.68,0.2836,27,78,fall,2012,October,23,0,Sunday,0,Mist,105
0.44,0.4394,0.54,0.0,120,226,fall,2011,November,12,0,Sunday,0,Clear,346
0.74,0.7121,0.79,0.0,2,9,summer,2011,July,3,0,Friday,1,Clear,11
0.04,0.0758,0.57,0.1045,2,31,winter,2011,January,23,0,Saturday,0,Clear,33
0.24,0.2576,0.75,0.0896,1,47,fall,2012,December,7,0,Saturday,0,Mist,48
0.62,0.5758,0.83,0.0,9,50,spring,2012,May,22,0,Sunday,0,Light Snow,59
0.56,0.5303,0.43,0.0896,42,209,spring,2012,May,22,0,Thursday,1,Clear,251
0.18,0.1667,0.51,0.2836,6,47,winter,2011,January,11,0,Friday,1,Clear,53
0.34,0.3182,0.42,0.2239,13,115,fall,2011,December,14,0,Friday,1,Mist,128
0.58,0.5455,0.4,0.3582,83,470,spring,2011,May,17,0,Friday,1,Clear,553
0.38,0.3939,0.4,0.1642,101,302,fall,2012,November,17,0,Saturday,0,Clear,403
0.7,0.6667,0.84,0.2239,37,161,summer,2011,July,16,0,Monday,1,Clear,198
0.52,0.5,0.72,0.2985,0,2,winter,2012,March,3,0,Tuesday,1,Light Snow,2
0.08,0.0758,0.38,0.2836,1,2,winter,2011,February,2,0,Wednesday,1,Clear,3
0.26,0.2273,0.38,0.3881,22,123,fall,2012,November,18,0,Saturday,0,Clear,145
0.66,0.6212,0.65,0.1045,154,213,spring,2011,June,13,0,Sunday,0,Clear,367
0.26,0.303,0.6,0.0,5,22,winter,2011,February,21,0,Sunday,0,Clear,27
0.6,0.5606,0.83,0.2537,17,33,spring,2011,May,7,0,Saturday,0,Clear,50
0.48,0.4697,0.88,0.0,4,30,fall,2011,October,1,1,Monday,0,Clear,34
0.82,0.697,0.24,0.194,219,315,spring,2012,June,16,0,Saturday,0,Clear,534
0.46,0.4545,0.59,0.0896,3,12,spring,2011,May,1,0,Tuesday,1,Clear,15
0.36,0.3485,0.87,0.1642,5,9,spring,2011,April,3,0,Saturday,0,Mist,14
0.34,0.3333,0.61,0.1343,11,375,fall,2012,November,19,0,Thursday,1,Mist,386
0.68,0.6364,0.57,0.2836,107,739,summer,2012,September,17,0,Friday,1,Clear,846
0.56,0.5303,0.46,0.0896,33,158,fall,2011,October,13,0,Thursday,1,Clear,191
0.66,0.6212,0.41,0.2836,35,161,spring,2011,June,12,0,Monday,1,Clear,196
0.16,0.1364,0.47,0.3284,9,50,winter,2012,January,0,0,Sunday,0,Clear,59
0.68,0.6364,0.79,0.0,12,137,summer,2011,August,21,0,Thursday,1,Mist,149
0.74,0.6667,0.48,0.194,95,137,summer,2011,July,21,0,Saturday,0,Clear,232
0.44,0.4394,0.67,0.1045,85,358,fall,2012,December,16,0,Sunday,0,Mist,443
0.34,0.3333,0.71,0.194,3,97,winter,2012,February,22,0,Tuesday,1,Mist,100
0.38,0.3939,0.82,0.0,27,81,fall,2011,October,23,0,Saturday,0,Clear,108
0.4,0.4091,0.3,0.0,145,134,winter,2011,March,14,0,Sunday,0,Clear,279
0.66,0.6212,0.61,0.1045,45,130,spring,2011,June,14,0,Monday,1,Clear,175
0.32,0.2879,0.42,0.4179,12,150,winter,2012,December,11,0,Friday,1,Mist,162
0.68,0.6364,0.89,0.1642,40,147,summer,2012,July,0,0,Sunday,0,Clear,187
0.3,0.303,0.87,0.1343,12,118,spring,2011,March,19,0,Thursday,1,Mist,130
0.74,0.6667,0.45,0.194,41,313,spring,2012,May,16,0,Tuesday,1,Clear,354
0.3,0.3333,0.61,0.0,3,8,spring,2011,April,3,0,Sunday,0,Clear,11
0.66,0.5909,0.94,0.0,3,12,summer,2012,September,6,1,Monday,0,Clear,15
0.36,0.3333,0.43,0.2836,32,228,fall,2012,November,15,0,Wednesday,1,Clear,260
0.8,0.7727,0.59,0.194,39,126,summer,2011,July,12,0,Monday,1,Clear,165
0.34,0.3333,0.81,0.1343,4,21,spring,2012,April,3,0,Sunday,0,Mist,25
0.58,0.5455,0.83,0.1045,0,5,spring,2012,May,3,0,Tuesday,1,Mist,5
0.32,0.2879,0.76,0.3881,15,44,winter,2011,March,11,0,Wednesday,1,Mist,59
0.48,0.4697,0.82,0.1642,10,23,spring,2012,March,0,0,Monday,1,Mist,33
0.22,0.2121,0.87,0.2985,1,29,winter,2011,January,7,0,Wednesday,1,Light Snow,30
0.3,0.2879,0.65,0.2537,10,108,winter,2011,December,10,0,Friday,1,Clear,118
0.38,0.3939,0.46,0.2836,24,163,fall,2011,December,14,0,Friday,1,Clear,187
0.34,0.3182,0.53,0.2537,15,96,winter,2011,March,12,0,Friday,1,Mist,111
0.54,0.5152,0.77,0.1045,0,2,fall,2012,October,2,0,Tuesday,1,Mist,2
0.72,0.6515,0.45,0.1343,37,175,summer,2012,July,23,0,Friday,1,Mist,212
0.24,0.2424,0.7,0.0,1,25,winter,2012,December,0,0,Saturday,0,Mist,26
0.64,0.6061,0.73,0.1343,12,74,spring,2011,May,23,0,Wednesday,1,Clear,86
0.6,0.5606,0.83,0.1045,38,169,summer,2012,September,0,0,Saturday,0,Clear,207
0.3,0.2879,0.87,0.2239,5,26,spring,2011,April,0,0,Saturday,0,Mist,31
0.86,0.8333,0.53,0.3881,57,415,summer,2011,July,18,0,Monday,1,Clear,472
0.4,0.4091,0.82,0.3284,6,244,fall,2011,November,19,0,Tuesday,1,Mist,250
0.16,0.1212,0.4,0.5522,5,150,winter,2012,February,15,0,Sunday,0,Clear,155
0.38,0.3939,0.76,0.2239,1,9,spring,2011,April,1,0,Thursday,1,Clear,10
0.56,0.5303,0.35,0.1343,128,247,spring,2012,April,19,0,Sunday,0,Clear,375
0.32,0.303,0.7,0.2239,11,90,spring,2011,March,13,0,Thursday,1,Mist,101
0.46,0.4545,0.88,0.0896,5,35,fall,2011,November,22,0,Sunday,0,Light Snow,40
0.48,0.4697,0.88,0.0,4,15,fall,2011,October,2,1,Monday,0,Clear,19
0.32,0.3333,0.45,0.1343,39,177,fall,2012,November,11,0,Tuesday,1,Clear,216
0.24,0.2424,0.75,0.1343,3,61,winter,2011,February,16,0,Tuesday,1,Mist,64
0.62,0.5758,0.83,0.0,12,35,summer,2011,August,1,0,Saturday,0,Clear,47
0.62,0.6212,0.32,0.2537,129,184,spring,2012,May,9,0,Sunday,0,Clear,313
0.32,0.2879,0.53,0.3881,7,128,fall,2011,November,21,0,Wednesday,1,Clear,135
0.46,0.4545,0.88,0.1642,12,189,spring,2012,April,9,0,Thursday,1,Light Snow,201
0.18,0.197,0.51,0.1642,1,14,winter,2011,January,23,0,Friday,1,Mist,15
0.64,0.6061,0.73,0.3582,23,186,summer,2011,September,9,0,Thursday,1,Mist,209
0.92,0.8182,0.29,0.1642,64,317,summer,2012,July,16,0,Tuesday,1,Clear,381
0.24,0.2879,0.6,0.0,2,55,winter,2011,February,8,0,Saturday,0,Mist,57
0.32,0.3333,0.66,0.1045,20,204,fall,2012,November,21,0,Thursday,1,Mist,224
0.68,0.6364,0.82,0.1343,1,4,summer,2012,September,2,0,Tuesday,1,Clear,5
0.5,0.4848,0.34,0.2537,92,193,fall,2011,November,17,0,Saturday,0,Clear,285
